CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
0,83,10000,1000,1000,0,2018-06-10 03:29:57.649
2,0,10000,5000,5000,0,2018-06-10 03:29:57.649
9,82,100,5000,4900,1,2018-06-10 03:29:57.649
5,83,10000,5000,5000,0,2018-06-10 03:29:57.649
5,0,100,5000,4900,1,2018-06-10 03:29:57.649
7,0,1000,1000,0,1,2018-06-10 03:29:57.649
6,82,1000,10000,9000,1,2018-06-10 03:29:57.649
7,83,10000,0,0,0,2018-06-10 03:46:37.649
5,81,1000,4900,3900,1,2018-06-10 03:46:37.649
1,81,100,1000,900,1,2018-06-10 03:46:37.649
5,0,10000,3900,3900,0,2018-06-10 03:46:37.649
1,0,100,900,800,1,2018-06-10 03:46:37.649
9,83,100,4900,4800,1,2018-06-10 03:46:37.649
8,0,100,1000,900,1,2018-06-10 03:46:37.649
0,83,10000,1000,1000,0,2018-06-10 04:03:17.649
0,0,10000,1000,1000,0,2018-06-10 04:03:17.649
0,0,10000,1000,1000,0,2018-06-10 04:03:17.649
0,0,100,1000,900,1,2018-06-10 04:03:17.649
2,81,1000,5000,4000,1,2018-06-10 04:03:17.649
2,0,10000,4000,4000,0,2018-06-10 04:03:17.649
6,82,100,9000,8900,1,2018-06-10 04:03:17.649
3,0,10000,1000,1000,0,2018-06-10 05:26:37.649
9,81,10000,4800,4800,0,2018-06-10 05:26:37.649
3,0,100,1000,900,1,2018-06-10 05:26:37.649
6,81,100,8900,8800,1,2018-06-10 05:26:37.649
4,81,1000,10000,9000,1,2018-06-10 05:43:17.649
5,83,10000,3900,3900,0,2018-06-10 05:43:17.649
6,0,1000,8800,7800,1,2018-06-10 05:43:17.649
0,82,10000,900,900,0,2018-06-10 05:43:17.649
5,83,100,3900,3800,1,2018-06-10 05:43:17.649
2,83,1000,4000,3000,1,2018-06-10 05:43:17.649
0,83,10000,900,900,0,2018-06-10 05:43:17.649
0,83,10000,900,900,0,2018-06-10 05:59:57.649
1,83,1000,1000,0,1,2018-06-11 03:39:57.649
7,0,10000,1000,1000,0,2018-06-11 03:39:57.649
7,83,100,1000,900,1,2018-06-11 03:39:57.649
6,0,100,7800,7700,1,2018-06-11 03:39:57.649
7,82,1000,900,900,0,2018-06-11 03:39:57.649
8,81,10000,1000,1000,0,2018-06-11 03:39:57.649
1,0,10000,0,0,0,2018-06-11 03:39:57.649
1,83,1000,0,0,0,2018-06-11 03:39:57.649
9,83,100,4800,4700,1,2018-06-11 03:56:37.649
6,81,1000,7700,6700,1,2018-06-11 03:56:37.649
9,82,100,4700,4600,1,2018-06-11 03:56:37.649
8,81,1000,1000,0,1,2018-06-11 03:56:37.649
8,82,10000,0,0,0,2018-06-11 03:56:37.649
5,0,10000,3800,3800,0,2018-06-11 03:56:37.649
8,82,1000,0,0,0,2018-06-11 03:56:37.649
5,0,10000,3800,3800,0,2018-06-11 06:43:17.649
3,83,100,1000,900,1,2018-06-11 06:43:17.649
7,0,10000,900,900,0,2018-06-11 06:43:17.649
5,83,10000,3800,3800,0,2018-06-11 06:43:17.649
9,0,100,4600,4500,1,2018-06-11 06:43:17.649
6,83,10000,6700,6700,0,2018-06-11 06:43:17.649
2,81,1000,3000,2000,1,2018-06-11 06:43:17.649
8,82,10000,0,0,0,2018-06-11 06:43:17.649
5,0,1000,3800,2800,1,2018-06-11 06:59:57.649
8,82,10000,0,0,0,2018-06-11 06:59:57.649
5,82,10000,2800,2800,0,2018-06-11 06:59:57.649
6,82,10000,6700,6700,0,2018-06-21 13:56:37.649
5,83,10000,2800,2800,0,2018-06-21 13:56:37.649
8,83,10000,1000,1000,0,2018-06-21 14:13:17.649
1,0,10000,1000,1000,0,2018-06-21 14:13:17.649
9,81,100,4500,4400,1,2018-06-21 14:29:57.649
0,0,10000,1000,1000,0,2018-06-21 14:29:57.649
0,81,10000,1000,1000,0,2018-06-21 14:29:57.649
0,83,100,1000,900,1,2018-06-21 14:13:17.649
8,81,100,1000,900,1,2018-06-21 14:29:57.649
4,83,10000,9000,9000,0,2018-06-21 14:29:57.649
6,81,1000,6700,5700,1,2018-06-21 14:46:37.649
9,81,1000,4400,3400,1,2018-06-21 14:46:37.649
5,82,1000,2800,1800,1,2018-06-21 16:43:17.649
9,82,10000,3400,3400,0,2018-06-21 16:59:57.649
2,81,100,2000,1900,1,2018-06-21 16:59:57.649
3,0,10000,1000,1000,0,2018-06-21 16:59:57.649
3,82,1000,1000,0,1,2018-06-21 16:59:57.649
8,83,100,900,800,1,2018-06-21 16:43:17.649
4,83,10000,9000,9000,0,2018-06-21 16:59:57.649
4,82,10000,9000,9000,0,2018-10-03 17:56:37.649
7,83,1000,1000,0,1,2018-10-03 17:56:37.649
7,82,100,0,0,0,2018-10-03 18:13:17.649
9,83,100,3400,3300,1,2018-10-03 18:13:17.649
2,82,1000,5000,4000,1,2018-10-03 18:13:17.649
0,0,1000,1000,0,1,2018-10-03 18:13:17.649
4,0,10000,9000,9000,0,2018-10-03 20:26:37.649
2,0,1000,4000,3000,1,2018-10-03 20:26:37.649
5,0,1000,1800,800,1,2018-10-03 20:26:37.649
2,81,1000,3000,2000,1,2018-10-03 17:56:37.649
9,81,100,3300,3200,1,2018-10-03 20:43:17.649
8,81,1000,1000,0,1,2018-10-03 20:43:17.649
2,81,1000,2000,1000,1,2018-10-03 20:43:17.649
6,81,10000,5700,5700,0,2018-10-03 20:43:17.649
6,81,10000,5700,5700,0,2018-10-03 20:43:17.649
6,82,1000,5700,4700,1,2018-10-03 21:49:57.649
2,81,10000,1000,1000,0,2018-10-03 22:23:17.649
3,0,1000,1000,0,1,2018-10-03 22:39:57.649
4,0,10000,9000,9000,0,2018-10-03 22:39:57.649
8,81,1000,0,0,0,2018-10-03 22:39:57.649
5,82,1000,800,800,0,2018-10-03 22:56:37.649
7,0,1000,0,0,0,2018-10-03 22:56:37.649
