CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
6,83,100,30000,29900,1,204323
0,83,10000,5000,5000,0,204323
6,83,1000,29900,28900,1,204323
9,81,100,1000,900,1,204323
5,0,1000,5000,4000,1,204323
6,82,10000,28900,18900,1,204323
3,0,100,1000,900,1,204323
3,82,100,900,800,1,204323
1,0,10000,1000,1000,0,204323
3,81,10000,800,800,0,204323
1,81,100,1000,900,1,204323
1,0,100,900,800,1,204323
1,81,10000,800,800,0,204323
1,82,100,800,700,1,204323
9,0,1000,900,900,0,204323
8,83,100,1000,900,1,204323
0,82,1000,5000,4000,1,204323
1,0,10000,700,700,0,204323
8,83,100,900,800,1,204323
4,0,1000,5000,4000,1,204323
5,82,10000,4000,4000,0,204323
4,81,100,4000,3900,1,204323
1,81,1000,700,700,0,204323
2,81,1000,1000,0,1,204323
6,83,100,18900,18800,1,204323
3,81,10000,800,800,0,204323
4,83,100,3900,3800,1,204323
9,81,10000,900,900,0,204323
4,83,100,3800,3700,1,204323
5,82,10000,4000,4000,0,204323
5,0,100,4000,3900,1,204323
4,81,10000,3700,3700,0,204323
5,81,100,3900,3800,1,204323
9,0,10000,900,900,0,204323
1,0,1000,700,700,0,204323
8,83,10000,800,800,0,204323
7,82,10000,30000,20000,1,204323
7,82,10000,20000,10000,1,204323
1,81,1000,700,700,0,204323
8,82,10000,800,800,0,204323
3,82,100,800,700,1,204323
5,83,10000,3800,3800,0,204323
0,0,10000,4000,4000,0,204323
3,81,100,700,600,1,204323
9,82,100,900,800,1,204323
2,0,10000,0,0,0,204323
3,82,100,600,500,1,204323
4,81,100,3700,3600,1,204323
2,82,100,0,0,0,204323
0,0,1000,4000,3000,1,204323
0,0,10000,3000,3000,0,204323
6,82,10000,18800,8800,1,204323
9,83,10000,800,800,0,204323
9,81,10000,800,800,0,204323
6,81,1000,8800,7800,1,204323
4,82,1000,3600,2600,1,204323
1,83,10000,700,700,0,204323
4,82,10000,2600,2600,0,204323
9,0,100,800,700,1,204323
7,0,10000,10000,0,1,204323
7,0,100,0,0,0,204323
9,83,10000,700,700,0,204323
1,0,100,700,600,1,204323
2,82,1000,0,0,0,204323
1,81,10000,600,600,0,204323
9,82,10000,700,700,0,204323
1,81,10000,600,600,0,204323
2,81,100,0,0,0,204323
3,83,1000,500,500,0,204323
4,82,10000,2600,2600,0,204323
6,0,100,7800,7700,1,204323
1,81,10000,600,600,0,204323
1,82,100,600,500,1,204323
0,81,10000,3000,3000,0,204323
4,82,10000,2600,2600,0,204323
7,83,100,0,0,0,204323
0,83,10000,3000,3000,0,204323
0,82,10000,3000,3000,0,204323
3,81,100,500,400,1,204323
0,0,100,3000,2900,1,204323
2,0,1000,0,0,0,204323
3,82,100,400,300,1,204323
0,83,1000,2900,1900,1,204323
6,83,100,7700,7600,1,204323
0,83,1000,1900,900,1,204323
5,82,10000,3800,3800,0,204323
7,83,1000,0,0,0,204323
1,81,100,500,400,1,204323
8,83,1000,800,800,0,204323
1,81,100,400,300,1,204323
0,0,10000,900,900,0,204323
1,81,100,300,200,1,204323
6,83,100,7600,7500,1,204323
7,82,10000,0,0,0,204323
7,82,100,0,0,0,204323
3,82,100,300,200,1,204323
4,83,100,2600,2500,1,204323
6,83,1000,7500,6500,1,204323
3,0,10000,200,200,0,204323
3,81,10000,200,200,0,204323
