CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
149,111,10000,5000,5000,0,2018-06-10 11:23:43.987
403,141,10000,1000,1000,0,2018-06-10 11:25:23.987
854,137,1000,1000,0,1,2018-06-10 11:53:43.987
506,131,100,10000,9900,1,2018-06-10 11:53:43.987
408,2,100,5000,4900,1,2018-06-10 11:55:23.987
759,103,100,1000,900,1,2018-06-10 12:13:43.987
50,152,1000,5000,4000,1,2018-06-10 12:13:43.987
165,20,1000,20000,19000,1,2018-06-10 12:28:43.987
750,142,100,20000,19900,1,2018-06-10 12:43:43.987
397,78,10000,1000,1000,0,2018-06-10 12:42:03.987
325,37,100,10000,9900,1,2018-06-10 12:58:43.987
779,41,1000,1000,0,1,2018-06-10 13:40:23.987
527,122,1000,1000,0,1,2018-06-10 13:40:23.987
198,138,1000,1000,0,1,2018-06-10 13:50:23.987
562,146,100,5000,4900,1,2018-06-10 14:10:23.987
866,155,1000,20000,19000,1,2018-06-10 14:10:23.987
666,50,1000,1000,0,1,2018-06-10 14:10:23.987
895,83,100,1000,900,1,2018-06-10 14:10:23.987
276,60,10000,10000,0,1,2018-06-10 14:17:03.987
631,145,1000,1000,0,1,2018-06-10 14:25:23.987
553,64,10000,20000,10000,1,2018-06-10 14:27:03.987
302,57,10000,1000,1000,0,2018-06-10 14:27:03.987
422,63,1000,1000,0,1,2018-06-10 14:27:03.987
895,40,100,900,800,1,2018-06-10 14:27:03.987
467,148,10000,1000,1000,0,2018-06-10 14:27:03.987
884,101,100,1000,900,1,2018-06-10 14:40:23.987
410,134,1000,30000,29000,1,2018-06-10 14:40:23.987
850,127,1000,20000,19000,1,2018-06-10 14:42:03.987
593,49,100,1000,900,1,2018-06-10 14:42:03.987
300,146,10000,1000,1000,0,2018-06-10 14:42:03.987
240,137,10000,1000,1000,0,2018-06-10 14:40:23.987
671,69,10000,10000,0,1,2018-06-10 14:40:23.987
797,12,100,5000,4900,1,2018-06-10 14:55:23.987
442,98,100,1000,900,1,2018-06-10 14:55:23.987
440,61,1000,10000,9000,1,2018-06-10 14:55:23.987
848,98,1000,1000,0,1,2018-06-10 14:55:23.987
324,74,1000,5000,4000,1,2018-06-10 14:55:23.987
260,79,10000,1000,1000,0,2018-06-10 14:55:23.987
560,29,10000,30000,20000,1,2018-06-10 14:55:23.987
830,145,10000,5000,5000,0,2018-06-10 14:55:23.987
664,13,10000,1000,1000,0,2018-06-10 14:55:23.987
669,158,100,1000,900,1,2018-06-10 14:55:23.987
78,137,100,1000,900,1,2018-06-10 14:55:23.987
