CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
8,83,100,1000,900,1,204438
6,0,10000,1000,1000,0,204438
6,82,1000,1000,0,1,204438
6,82,1000,0,0,0,204438
5,82,100,1000,900,1,204438
0,82,10000,10000,0,1,204438
8,81,10000,900,900,0,204438
6,83,10000,0,0,0,204438
4,0,10000,1000,1000,0,204438
1,0,1000,1000,0,1,204438
7,0,1000,1000,0,1,204438
5,83,1000,900,900,0,204438
9,82,1000,10000,9000,1,204438
9,82,10000,9000,9000,0,204438
8,0,10000,900,900,0,204438
4,83,10000,1000,1000,0,204438
1,81,100,0,0,0,204438
1,81,100,0,0,0,204438
7,82,1000,0,0,0,204438
6,83,1000,0,0,0,204438
0,0,1000,0,0,0,204438
9,83,1000,9000,8000,1,204438
7,81,10000,0,0,0,204438
0,0,100,0,0,0,204438
8,83,10000,900,900,0,204438
0,82,100,0,0,0,204438
3,0,10000,10000,0,1,204438
0,0,100,0,0,0,204438
0,81,100,0,0,0,204438
1,81,100,0,0,0,204438
0,82,100,0,0,0,204438
9,0,1000,8000,7000,1,204438
3,0,100,0,0,0,204438
1,83,1000,0,0,0,204438
4,82,100,1000,900,1,204438
4,0,10000,900,900,0,204438
8,82,100,900,800,1,204438
1,81,1000,0,0,0,204438
2,83,1000,30000,29000,1,204438
7,81,1000,0,0,0,204438
4,82,10000,900,900,0,204438
8,0,10000,800,800,0,204438
8,83,10000,800,800,0,204438
0,0,100,0,0,0,204438
8,83,1000,800,800,0,204438
9,0,10000,7000,7000,0,204438
5,82,100,900,800,1,204438
3,81,100,0,0,0,204438
7,82,100,0,0,0,204438
5,82,10000,800,800,0,204438
0,0,10000,0,0,0,204438
8,82,100,800,700,1,204438
0,0,10000,0,0,0,204438
2,82,1000,29000,28000,1,204438
0,81,10000,0,0,0,204438
3,81,1000,0,0,0,204438
1,83,100,0,0,0,204438
7,81,100,0,0,0,204438
2,81,100,28000,27900,1,204438
7,82,1000,0,0,0,204438
6,82,10000,0,0,0,204438
4,82,100,900,800,1,204438
1,83,100,0,0,0,204438
5,0,1000,800,800,0,204438
7,81,10000,0,0,0,204438
8,0,10000,700,700,0,204438
7,82,1000,0,0,0,204438
6,82,10000,0,0,0,204438
9,83,1000,7000,6000,1,204438
2,82,1000,27900,26900,1,204438
5,83,1000,800,800,0,204438
8,82,100,700,600,1,204438
6,82,10000,0,0,0,204438
3,83,1000,0,0,0,204438
9,83,100,6000,5900,1,204438
5,82,100,800,700,1,204438
9,83,10000,5900,5900,0,204438
7,0,10000,0,0,0,204438
9,83,10000,5900,5900,0,204438
7,82,100,0,0,0,204438
6,81,100,0,0,0,204438
8,83,10000,600,600,0,204438
5,82,10000,700,700,0,204438
5,81,1000,700,700,0,204438
4,83,10000,800,800,0,204438
6,82,10000,0,0,0,204438
9,81,100,5900,5800,1,204438
9,81,10000,5800,5800,0,204438
1,0,10000,0,0,0,204438
0,81,10000,0,0,0,204438
9,82,1000,5800,4800,1,204438
4,0,1000,800,800,0,204438
5,0,1000,700,700,0,204438
2,82,1000,26900,25900,1,204438
7,0,10000,0,0,0,204438
9,82,100,4800,4700,1,204438
6,82,10000,0,0,0,204438
0,0,100,0,0,0,204438
5,83,100,700,600,1,204438
8,0,1000,600,600,0,204438
