CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
3,82,1000,5000,4000,1,2018-06-09 15:56:18.318
5,83,1000,20000,19000,1,2018-06-09 16:29:38.318
8,83,10000,1000,1000,0,2018-06-09 16:29:38.318
8,84,1000,1000,0,1,2018-06-09 16:29:38.318
0,83,100,5000,4900,1,2018-06-09 16:29:38.318
4,84,10000,5000,5000,0,2018-06-09 16:46:18.318
0,83,100,4900,4800,1,2018-06-09 16:46:18.318
8,84,100,0,0,0,2018-06-09 16:46:18.318
4,84,100,5000,4900,1,2018-06-09 16:46:18.318
4,84,10000,4900,4900,0,2018-06-09 16:46:18.318
4,83,10000,4900,4900,0,2018-06-09 17:02:58.318
3,81,100,4000,3900,1,2018-06-09 17:02:58.318
2,84,1000,5000,4000,1,2018-06-09 17:02:58.318
6,81,1000,5000,4000,1,2018-06-09 17:19:38.318
8,84,1000,0,0,0,2018-06-09 17:19:38.318
2,83,1000,4000,3000,1,2018-06-09 17:19:38.318
4,81,1000,4900,3900,1,2018-06-09 17:19:38.318
8,84,100,0,0,0,2018-06-09 17:19:38.318
2,83,1000,3000,2000,1,2018-06-09 17:19:38.318
0,84,100,4800,4700,1,2018-06-09 17:19:38.318
2,81,1000,2000,1000,1,2018-06-09 17:19:38.318
8,83,100,0,0,0,2018-06-09 17:19:38.318
0,81,100,4700,4600,1,2018-06-09 17:19:38.318
0,83,100,4600,4500,1,2018-06-09 17:19:38.318
2,84,10000,1000,1000,0,2018-06-09 17:19:38.318
2,84,1000,1000,0,1,2018-06-09 17:36:18.318
5,84,1000,19000,18000,1,2018-06-09 17:36:18.318
0,81,100,4500,4400,1,2018-06-09 17:36:18.318
0,81,100,4400,4300,1,2018-06-09 17:36:18.318
5,84,100,18000,17900,1,2018-06-09 17:36:18.318
5,83,100,17900,17800,1,2018-06-09 17:52:58.318
0,83,1000,4300,3300,1,2018-06-09 17:52:58.318
7,83,10000,1000,1000,0,2018-06-09 17:52:58.318
7,83,100,1000,900,1,2018-06-09 18:09:38.318
7,83,100,900,800,1,2018-06-09 18:09:38.318
6,83,1000,4000,3000,1,2018-06-09 18:09:38.318
8,83,1000,0,0,0,2018-06-09 18:09:38.318
8,83,10000,0,0,0,2018-06-09 18:26:18.318
8,83,100,0,0,0,2018-06-09 18:26:18.318
8,83,100,0,0,0,2018-06-09 18:26:18.318
5,83,1000,17800,16800,1,2018-06-09 18:26:18.318
3,83,100,3900,3800,1,2018-06-09 18:26:18.318
3,83,100,3800,3700,1,2018-06-09 18:26:18.318
3,83,10000,3700,3700,0,2018-06-09 18:42:58.318
4,83,10000,3900,3900,0,2018-06-09 18:42:58.318
5,83,10000,16800,6800,1,2018-06-09 18:42:58.318
5,83,100,6800,6700,1,2018-06-09 18:42:58.318
4,83,1000,3900,2900,1,2018-06-09 18:59:38.318
4,83,100,2900,2800,1,2018-06-09 18:59:38.318
2,83,10000,0,0,0,2018-06-09 18:59:38.318
8,83,10000,0,0,0,2018-06-09 18:59:38.318
8,83,100,0,0,0,2018-06-09 18:59:38.318
0,83,10000,3300,3300,0,2018-06-09 19:16:18.318
4,83,1000,2800,1800,1,2018-06-09 19:16:18.318
4,83,10000,1800,1800,0,2018-06-09 19:16:18.318
2,81,10000,0,0,0,2018-06-09 17:36:18.318
8,84,10000,0,0,0,2018-06-09 17:36:18.318
2,81,100,0,0,0,2018-06-09 19:16:18.318
8,84,10000,0,0,0,2018-06-09 19:16:18.318
5,81,100,6700,6600,1,2018-06-09 19:32:58.318
5,81,10000,6600,6600,0,2018-06-09 19:32:58.318
8,84,100,0,0,0,2018-06-09 19:32:58.318
8,81,10000,0,0,0,2018-06-09 19:32:58.318
0,81,1000,3300,2300,1,2018-06-09 19:32:58.318
3,84,100,3700,3600,1,2018-06-09 19:32:58.318
3,81,100,3600,3500,1,2018-06-09 19:32:58.318
3,84,10000,3500,3500,0,2018-06-09 19:32:58.318
7,81,1000,800,800,0,2018-06-09 19:32:58.318
4,82,100,1800,1700,1,2018-06-09 16:46:18.318
7,84,10000,800,800,0,2018-06-09 19:49:38.318
4,82,100,1700,1600,1,2018-06-09 19:49:38.318
4,82,10000,1600,1600,0,2018-06-09 19:49:38.318
2,81,10000,0,0,0,2018-06-09 19:49:38.318
2,84,1000,0,0,0,2018-06-09 19:49:38.318
2,82,10000,0,0,0,2018-06-09 19:49:38.318
2,81,1000,0,0,0,2018-06-09 19:49:38.318
6,84,10000,3000,3000,0,2018-06-09 19:49:38.318
8,82,1000,0,0,0,2018-06-09 19:49:38.318
8,84,1000,0,0,0,2018-06-09 19:49:38.318
6,81,10000,3000,3000,0,2018-06-09 19:49:38.318
5,81,100,6600,6500,1,2018-06-09 19:49:38.318
8,84,100,0,0,0,2018-06-09 19:49:38.318
8,82,100,0,0,0,2018-06-09 19:49:38.318
7,81,100,800,700,1,2018-06-09 19:49:38.318
