CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
166878,97,1000,1000,0,1,2018-06-21 05:59:54.150,Debit,1000,17,POS,Internet,E
42587,155,10000,5000,5000,0,2018-06-21 05:59:54.150,Credit,5000,76,POS,Internet,E
40270,195,1000,1000,0,1,2018-06-21 06:06:34.150,Debit,1000,17,POS,Internet,A
130471,149,10000,1000,1000,0,2018-06-21 06:08:14.150,Debit,1000,39,POS,Internet,A
9103,39,1000,1000,0,1,2018-06-21 06:13:14.150,Debit,1000,63,ATM,39,B
110967,196,10000,5000,5000,0,2018-06-21 06:21:34.150,Credit,5000,42,POS,Internet,A
10269,196,100,1000,900,1,2018-06-21 06:39:54.150,Debit,1000,49,POS,Internet,A
66739,179,10000,1000,1000,0,2018-06-21 06:39:54.150,Debit,1000,69,POS,Internet,C
70874,105,1000,1000,0,1,2018-06-21 06:39:54.150,Debit,1000,38,POS,Internet,B
95279,35,1000,10000,9000,1,2018-06-21 06:39:54.150,Credit,10000,6,ATM,35,E
167831,144,10000,1000,1000,0,2018-06-21 06:56:34.150,Debit,1000,25,POS,Internet,C
99284,67,100,1000,900,1,2018-06-21 06:56:34.150,Debit,1000,79,ATM,67,B
126735,193,1000,20000,19000,1,2018-06-21 06:56:34.150,Credit,20000,67,POS,Internet,A
105934,93,100,1000,900,1,2018-06-21 06:56:34.150,Debit,1000,1,POS,Internet,D
166296,93,100,30000,29900,1,2018-06-21 06:56:34.150,Credit,30000,72,POS,Internet,D
130006,1,100,20000,19900,1,2018-06-21 06:56:34.150,Credit,20000,48,ATM,1,E
180539,107,1000,1000,0,1,2018-06-21 06:56:34.150,Debit,1000,29,POS,Internet,D
116202,9,100,5000,4900,1,2018-06-21 06:56:34.150,Credit,5000,56,ATM,9,B
46674,170,1000,5000,4000,1,2018-06-21 06:56:34.150,Credit,5000,70,POS,Internet,D
105831,145,1000,5000,4000,1,2018-06-21 06:56:34.150,Credit,5000,1,POS,Internet,A
119146,168,100,1000,900,1,2018-06-21 07:11:34.150,Debit,1000,34,POS,Internet,D
113668,99,10000,1000,1000,0,2018-06-21 07:11:34.150,Debit,1000,51,POS,Internet,C
114104,20,10000,30000,20000,1,2018-06-21 07:11:34.150,Credit,30000,6,ATM,20,A
107462,159,100,10000,9900,1,2018-06-21 07:11:34.150,Credit,10000,3,POS,Internet,D
104577,130,100,5000,4900,1,2018-06-21 07:11:34.150,Credit,5000,11,POS,Internet,D
168759,41,1000,5000,4000,1,2018-06-21 07:11:34.150,Credit,5000,67,ATM,41,A
85111,162,100,20000,19900,1,2018-06-21 07:11:34.150,Credit,20000,46,POS,Internet,A
189101,133,10000,5000,5000,0,2018-06-21 07:28:14.150,Credit,5000,57,POS,Internet,C
151258,108,1000,10000,9000,1,2018-06-21 07:28:14.150,Credit,10000,65,POS,Internet,D
131428,25,100,5000,4900,1,2018-06-21 07:28:14.150,Credit,5000,58,ATM,25,D
100271,63,100,1000,900,1,2018-06-21 07:28:14.150,Debit,1000,64,ATM,63,C
139635,20,1000,1000,0,1,2018-06-21 07:28:14.150,Debit,1000,20,ATM,20,A
107673,85,1000,1000,0,1,2018-06-21 07:28:14.150,Debit,1000,14,POS,Internet,A
91481,150,1000,20000,19000,1,2018-06-21 07:28:14.150,Credit,20000,75,POS,Internet,A
65259,176,100,10000,9900,1,2018-06-21 07:28:14.150,Credit,10000,58,POS,Internet,A
142368,3,100,1000,900,1,2018-06-21 07:28:14.150,Debit,1000,24,ATM,3,A
173737,48,10000,20000,10000,1,2018-06-21 07:28:14.150,Credit,20000,73,ATM,48,C
184696,148,1000,30000,29000,1,2018-06-21 07:28:14.150,Credit,30000,19,POS,Internet,D
70101,90,10000,5000,5000,0,2018-06-21 07:29:54.150,Credit,5000,7,POS,Internet,C
23342,79,100,5000,4900,1,2018-06-21 07:46:34.150,Credit,5000,63,ATM,79,D
177772,49,100,30000,29900,1,2018-06-21 07:46:34.150,Credit,30000,12,ATM,49,D
126782,86,1000,1000,0,1,2018-06-21 07:46:34.150,Debit,1000,17,POS,Internet,C
32355,144,100,20000,19900,1,2018-06-21 07:46:34.150,Credit,20000,24,POS,Internet,C
162844,75,1000,5000,4000,1,2018-06-21 07:46:34.150,Credit,5000,5,ATM,75,C
149437,175,1000,5000,4000,1,2018-06-21 07:46:34.150,Credit,5000,67,POS,Internet,D
123179,67,10000,1000,1000,0,2018-06-21 07:46:34.150,Debit,1000,24,ATM,67,B
184065,71,1000,5000,4000,1,2018-06-21 08:03:14.150,Credit,5000,53,ATM,71,A
100715,190,10000,30000,20000,1,2018-06-21 08:03:14.150,Credit,30000,69,POS,Internet,A
7109,110,1000,20000,19000,1,2018-06-21 08:03:14.150,Credit,20000,56,POS,Internet,E
14470,49,100,10000,9900,1,2018-06-21 08:03:14.150,Credit,10000,55,ATM,49,D
173933,112,10000,10000,0,1,2018-06-21 08:03:14.150,Credit,10000,47,POS,Internet,D
83528,110,1000,1000,0,1,2018-06-21 08:03:14.150,Debit,1000,60,POS,Internet,E
185528,143,10000,1000,1000,0,2018-06-21 08:03:14.150,Debit,1000,37,POS,Internet,D
32018,56,10000,20000,10000,1,2018-06-21 08:16:34.150,Credit,20000,18,ATM,56,C
175635,100,1000,1000,0,1,2018-06-21 08:16:34.150,Debit,1000,21,POS,Internet,B
99184,6,1000,1000,0,1,2018-06-21 08:16:34.150,Debit,1000,46,ATM,6,C
68557,176,10000,10000,0,1,2018-06-21 08:16:34.150,Credit,10000,55,POS,Internet,A
23277,100,10000,1000,1000,0,2018-06-21 08:16:34.150,Debit,1000,71,POS,Internet,B
76402,195,1000,5000,4000,1,2018-06-21 08:16:34.150,Credit,5000,9,POS,Internet,A
5864,40,1000,1000,0,1,2018-06-21 08:16:34.150,Debit,1000,76,ATM,40,C
79629,143,100,30000,29900,1,2018-06-21 08:16:34.150,Credit,30000,5,POS,Internet,D
66059,99,1000,1000,0,1,2018-06-21 08:16:34.150,Debit,1000,62,POS,Internet,C
145815,122,100,10000,9900,1,2018-06-21 08:16:34.150,Credit,10000,11,POS,Internet,E
122461,104,100,1000,900,1,2018-06-21 08:16:34.150,Debit,1000,48,POS,Internet,B
116644,105,100,1000,900,1,2018-06-21 08:34:54.150,Debit,1000,29,POS,Internet,B
164350,134,100,1000,900,1,2018-06-21 08:34:54.150,Debit,1000,35,POS,Internet,A
76563,81,10000,1000,1000,0,2018-06-21 08:34:54.150,Debit,1000,64,POS,Internet,C
136470,52,100,1000,900,1,2018-06-21 08:34:54.150,Debit,1000,22,ATM,52,E
52025,109,10000,5000,5000,0,2018-06-21 08:34:54.150,Credit,5000,15,POS,Internet,E
146370,68,10000,1000,1000,0,2018-06-21 08:34:54.150,Debit,1000,2,ATM,68,D
110979,140,100,1000,900,1,2018-06-21 08:34:54.150,Debit,1000,17,POS,Internet,E
74779,118,100,30000,29900,1,2018-06-21 08:34:54.150,Credit,30000,18,POS,Internet,E
37812,99,100,1000,900,1,2018-06-21 08:34:54.150,Debit,1000,69,POS,Internet,C
17523,125,1000,20000,19000,1,2018-06-21 08:34:54.150,Credit,20000,70,POS,Internet,D
21536,78,1000,1000,0,1,2018-06-21 08:34:54.150,Debit,1000,66,ATM,78,D
158330,148,1000,30000,29000,1,2018-06-21 08:34:54.150,Credit,30000,44,POS,Internet,D
105645,193,100,5000,4900,1,2018-06-21 08:34:54.150,Credit,5000,65,POS,Internet,A
103530,32,1000,1000,0,1,2018-06-21 08:34:54.150,Debit,1000,26,ATM,32,B
125904,27,100,1000,900,1,2018-06-21 08:51:34.150,Debit,1000,22,ATM,27,D
18861,105,10000,1000,1000,0,2018-06-21 08:51:34.150,Debit,1000,16,POS,Internet,B
17257,29,100,20000,19900,1,2018-06-21 08:51:34.150,Credit,20000,45,ATM,29,E
72111,161,10000,1000,1000,0,2018-06-21 08:51:34.150,Debit,1000,78,POS,Internet,E
39555,191,100,10000,9900,1,2018-06-21 08:51:34.150,Credit,10000,39,POS,Internet,C
6234,147,100,1000,900,1,2018-06-21 08:51:34.150,Debit,1000,22,POS,Internet,B
149042,198,1000,5000,4000,1,2018-06-21 08:51:34.150,Credit,5000,25,POS,Internet,E
58662,107,100,1000,900,1,2018-06-21 08:51:34.150,Debit,1000,73,POS,Internet,D
14195,145,1000,1000,0,1,2018-06-21 08:51:34.150,Debit,1000,34,POS,Internet,A
141030,127,100,1000,900,1,2018-06-21 08:51:34.150,Debit,1000,4,POS,Internet,A
186998,92,1000,1000,0,1,2018-06-21 08:51:34.150,Debit,1000,68,POS,Internet,A
54143,54,1000,30000,29000,1,2018-06-21 08:51:34.150,Credit,30000,77,ATM,54,B
115845,13,1000,1000,0,1,2018-06-21 08:51:34.150,Debit,1000,38,ATM,13,A
175850,56,100,1000,900,1,2018-06-21 08:53:14.150,Debit,1000,15,ATM,56,C
181013,58,10000,10000,0,1,2018-06-21 08:53:14.150,Credit,10000,61,ATM,58,C
149402,122,10000,5000,5000,0,2018-06-21 09:09:54.150,Credit,5000,75,POS,Internet,E
38741,17,100,1000,900,1,2018-06-21 09:09:54.150,Debit,1000,12,ATM,17,C
91486,10,100,1000,900,1,2018-06-21 09:09:54.150,Debit,1000,42,ATM,10,B
126328,25,100,1000,900,1,2018-06-21 09:09:54.150,Debit,1000,69,ATM,25,D
14520,36,10000,1000,1000,0,2018-06-21 09:09:54.150,Debit,1000,27,ATM,36,A
76771,93,10000,1000,1000,0,2018-06-21 09:09:54.150,Debit,1000,70,POS,Internet,D
11994,122,10000,1000,1000,0,2018-06-21 09:09:54.150,Debit,1000,38,POS,Internet,E
108251,75,1000,1000,0,1,2018-06-21 09:09:54.150,Debit,1000,17,ATM,75,C
74151,17,1000,1000,0,1,2018-06-21 09:09:54.150,Debit,1000,7,ATM,17,C
108543,33,1000,1000,0,1,2018-06-21 09:23:14.150,Debit,1000,9,ATM,33,E
75731,29,100,20000,19900,1,2018-06-21 09:23:14.150,Credit,20000,14,ATM,29,E
182190,20,10000,1000,1000,0,2018-06-21 09:23:14.150,Debit,1000,37,ATM,20,A
117400,143,100,5000,4900,1,2018-06-21 09:23:14.150,Credit,5000,44,POS,Internet,D
13765,78,10000,1000,1000,0,2018-06-21 09:23:14.150,Debit,1000,74,ATM,78,D
1347,87,10000,1000,1000,0,2018-06-21 09:23:14.150,Debit,1000,72,POS,Internet,B
74168,31,10000,20000,10000,1,2018-06-21 09:41:34.150,Credit,20000,61,ATM,31,D
92668,167,100,30000,29900,1,2018-06-21 09:43:14.150,Credit,30000,78,POS,Internet,D
165578,54,100,5000,4900,1,2018-06-21 09:43:14.150,Credit,5000,76,ATM,54,B
173877,114,10000,1000,1000,0,2018-06-21 09:43:14.150,Debit,1000,38,POS,Internet,D
150231,182,100,1000,900,1,2018-06-21 09:43:14.150,Debit,1000,63,POS,Internet,B
43222,148,10000,1000,1000,0,2018-06-21 09:43:14.150,Debit,1000,22,POS,Internet,D
121090,102,100,20000,19900,1,2018-06-21 09:43:14.150,Credit,20000,47,POS,Internet,E
85664,96,1000,1000,0,1,2018-06-21 09:43:14.150,Debit,1000,36,POS,Internet,D
97904,77,10000,1000,1000,0,2018-06-21 09:43:14.150,Debit,1000,25,ATM,77,B
196914,169,10000,1000,1000,0,2018-06-21 09:43:14.150,Debit,1000,68,POS,Internet,B
142703,77,100,30000,29900,1,2018-06-21 10:01:34.150,Credit,30000,52,ATM,77,B
185085,176,100,10000,9900,1,2018-06-21 10:01:34.150,Credit,10000,27,POS,Internet,A
196352,85,100,1000,900,1,2018-06-21 10:01:34.150,Debit,1000,40,POS,Internet,A
182127,150,10000,1000,1000,0,2018-06-21 10:01:34.150,Debit,1000,35,POS,Internet,A
122341,91,100,1000,900,1,2018-06-21 10:01:34.150,Debit,1000,1,POS,Internet,E
2350,148,10000,1000,1000,0,2018-06-21 10:01:34.150,Debit,1000,7,POS,Internet,D
36309,97,100,30000,29900,1,2018-06-21 10:01:34.150,Credit,30000,22,POS,Internet,E
134177,39,1000,10000,9000,1,2018-06-21 10:01:34.150,Credit,10000,2,ATM,39,B
92757,34,100,1000,900,1,2018-06-21 10:01:34.150,Debit,1000,16,ATM,34,A
40600,86,10000,20000,10000,1,2018-06-21 10:01:34.150,Credit,20000,57,POS,Internet,C
137862,176,100,5000,4900,1,2018-06-21 10:01:34.150,Credit,5000,6,POS,Internet,A
187260,159,10000,20000,10000,1,2018-06-21 10:01:34.150,Credit,20000,45,POS,Internet,D
21422,51,10000,1000,1000,0,2018-06-21 10:01:34.150,Debit,1000,59,ATM,51,E
162076,18,10000,5000,5000,0,2018-06-21 10:13:14.150,Credit,5000,77,ATM,18,D
86443,92,10000,5000,5000,0,2018-06-21 10:13:14.150,Credit,5000,67,POS,Internet,A
162616,140,1000,1000,0,1,2018-06-21 10:13:14.150,Debit,1000,64,POS,Internet,E
28908,121,1000,5000,4000,1,2018-06-21 10:13:14.150,Credit,5000,30,POS,Internet,E
70242,0,10000,10000,0,1,2018-06-21 10:13:14.150,Credit,10000,47,ATM,0,E
34296,106,1000,20000,19000,1,2018-06-21 10:13:14.150,Credit,20000,7,POS,Internet,B
169267,55,1000,20000,19000,1,2018-06-21 10:13:14.150,Credit,20000,57,ATM,55,C
155733,49,100,1000,900,1,2018-06-21 10:13:14.150,Debit,1000,23,ATM,49,D
182599,172,1000,1000,0,1,2018-06-21 10:13:14.150,Debit,1000,51,POS,Internet,D
113228,103,1000,1000,0,1,2018-06-21 10:13:14.150,Debit,1000,9,POS,Internet,B
66412,27,1000,1000,0,1,2018-06-21 10:13:14.150,Debit,1000,61,ATM,27,D
177769,11,100,1000,900,1,2018-06-21 10:13:14.150,Debit,1000,42,ATM,11,A
56183,82,1000,10000,9000,1,2018-06-21 10:33:14.150,Credit,10000,0,POS,Internet,B
21838,190,100,1000,900,1,2018-06-21 10:33:14.150,Debit,1000,73,POS,Internet,A
132063,83,10000,5000,5000,0,2018-06-21 10:33:14.150,Credit,5000,49,POS,Internet,B
138165,171,100,1000,900,1,2018-06-21 10:33:14.150,Debit,1000,78,POS,Internet,C
132113,24,10000,1000,1000,0,2018-06-21 10:33:14.150,Debit,1000,24,ATM,24,C
63639,37,1000,1000,0,1,2018-06-21 10:33:14.150,Debit,1000,34,ATM,37,C
112817,13,1000,1000,0,1,2018-06-21 10:33:14.150,Debit,1000,37,ATM,13,A
