CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
6,0,1000,10000,9000,1,2018-06-09 17:14:21.079
7,1,1000,5000,4000,1,2018-06-09 17:14:21.079
6,81,100,9000,8900,1,2018-06-09 17:14:21.079
8,1,100,1000,900,1,2018-06-09 17:16:01.079
4,0,1000,5000,4000,1,2018-06-09 17:16:01.079
3,0,100,5000,4900,1,2018-06-09 17:16:01.079
0,81,1000,1000,0,1,2018-06-09 17:16:01.079
0,0,10000,0,0,0,2018-06-09 17:16:01.079
0,81,10000,0,0,0,2018-06-09 17:16:01.079
6,0,10000,8900,8900,0,2018-06-09 17:16:01.079
3,1,10000,4900,4900,0,2018-06-09 17:16:01.079
0,81,10000,0,0,0,2018-06-09 17:16:01.079
5,0,100,10000,9900,1,2018-06-09 17:16:01.079
3,1,1000,4900,3900,1,2018-06-09 17:16:01.079
6,81,1000,8900,7900,1,2018-06-09 17:16:01.079
7,0,100,4000,3900,1,2018-06-09 17:16:01.079
3,1,10000,3900,3900,0,2018-06-09 17:16:01.079
6,81,10000,7900,7900,0,2018-06-09 17:16:01.079
3,0,100,3900,3800,1,2018-06-09 17:17:41.079
3,1,10000,3800,3800,0,2018-06-09 17:17:41.079
2,81,1000,1000,0,1,2018-06-09 17:17:41.079
6,1,10000,7900,7900,0,2018-06-09 17:17:41.079
4,1,10000,4000,4000,0,2018-06-09 17:17:41.079
1,0,10000,1000,1000,0,2018-06-09 17:17:41.079
1,81,10000,1000,1000,0,2018-06-09 17:17:41.079
8,1,1000,900,900,0,2018-06-09 17:17:41.079
8,1,10000,900,900,0,2018-06-09 17:17:41.079
1,1,1000,1000,0,1,2018-06-09 17:17:41.079
1,2,10000,0,0,0,2018-06-09 17:17:41.079
5,0,10000,9900,9900,0,2018-06-09 17:19:21.079
0,2,10000,0,0,0,2018-06-09 17:19:21.079
2,2,10000,0,0,0,2018-06-09 17:19:21.079
8,2,1000,900,900,0,2018-06-09 17:19:21.079
3,0,100,3800,3700,1,2018-06-09 17:32:41.079
0,81,1000,0,0,0,2018-06-09 17:32:41.079
0,2,100,0,0,0,2018-06-09 17:34:21.079
4,1,10000,4000,4000,0,2018-06-09 17:34:21.079
9,1,10000,20000,10000,1,2018-06-09 17:34:21.079
8,2,1000,900,900,0,2018-06-09 17:34:21.079
0,1,10000,0,0,0,2018-06-09 17:34:21.079
6,2,1000,7900,6900,1,2018-06-09 17:36:01.079
7,81,1000,3900,2900,1,2018-06-09 17:36:01.079
5,2,100,9900,9800,1,2018-06-09 17:36:01.079
6,81,1000,6900,5900,1,2018-06-09 17:36:01.079
5,2,1000,9800,8800,1,2018-06-09 17:36:01.079
9,81,10000,10000,0,1,2018-06-09 17:36:01.079
5,2,1000,8800,7800,1,2018-06-09 17:36:01.079
0,81,1000,0,0,0,2018-06-09 17:36:01.079
3,81,100,3700,3600,1,2018-06-09 17:36:01.079
3,2,10000,3600,3600,0,2018-06-09 17:36:01.079
2,2,10000,0,0,0,2018-06-09 17:37:41.079
6,2,100,5900,5800,1,2018-06-09 17:37:41.079
7,2,1000,2900,1900,1,2018-06-09 17:37:41.079
4,1,100,4000,3900,1,2018-06-09 17:37:41.079
8,81,1000,900,900,0,2018-06-09 17:37:41.079
7,1,10000,1900,1900,0,2018-06-09 17:37:41.079
2,81,1000,0,0,0,2018-06-09 17:37:41.079
1,1,10000,0,0,0,2018-06-09 17:37:41.079
3,81,100,3600,3500,1,2018-06-09 17:37:41.079
4,1,10000,3900,3900,0,2018-06-09 17:39:21.079
8,81,10000,900,900,0,2018-06-09 17:39:21.079
0,1,10000,0,0,0,2018-06-09 17:39:21.079
7,81,1000,1900,900,1,2018-06-09 17:39:21.079
1,81,100,0,0,0,2018-06-09 17:39:21.079
7,81,10000,900,900,0,2018-06-09 17:39:21.079
7,0,10000,900,900,0,2018-06-09 17:34:21.079
0,1,10000,0,0,0,2018-06-09 17:39:21.079
1,81,10000,0,0,0,2018-06-09 17:41:01.079
2,0,1000,0,0,0,2018-06-09 17:41:01.079
5,2,1000,7800,6800,1,2018-06-09 17:37:41.079
6,1,100,5800,5700,1,2018-06-09 17:41:01.079
2,81,1000,0,0,0,2018-06-09 17:41:01.079
6,0,100,5700,5600,1,2018-06-09 17:41:01.079
9,81,1000,0,0,0,2018-06-09 17:41:01.079
6,1,10000,5600,5600,0,2018-06-09 17:41:01.079
6,0,1000,5600,4600,1,2018-06-09 17:41:01.079
9,2,10000,0,0,0,2018-06-09 17:41:01.079
0,81,10000,0,0,0,2018-06-09 17:41:01.079
5,0,10000,6800,6800,0,2018-06-09 17:41:01.079
0,2,1000,0,0,0,2018-06-09 17:41:01.079
3,1,100,3500,3400,1,2018-06-09 17:41:01.079
4,2,10000,3900,3900,0,2018-06-09 17:41:01.079
5,0,1000,6800,5800,1,2018-06-09 17:41:01.079
0,81,1000,0,0,0,2018-06-09 17:41:01.079
4,2,10000,3900,3900,0,2018-06-09 17:42:41.079
2,0,1000,0,0,0,2018-06-09 17:42:41.079
0,81,1000,0,0,0,2018-06-09 17:42:41.079
4,2,10000,3900,3900,0,2018-06-09 17:42:41.079
2,0,100,0,0,0,2018-06-09 17:42:41.079
4,81,10000,3900,3900,0,2018-06-09 17:42:41.079
4,2,1000,3900,2900,1,2018-06-09 17:42:41.079
2,0,100,0,0,0,2018-06-09 17:42:41.079
1,2,1000,0,0,0,2018-06-09 17:42:41.079
4,0,10000,2900,2900,0,2018-06-09 17:42:41.079
8,1,10000,900,900,0,2018-06-09 17:41:01.079
1,2,100,0,0,0,2018-06-09 17:42:41.079
7,2,1000,900,900,0,2018-06-09 17:42:41.079
7,1,10000,900,900,0,2018-06-09 17:42:41.079
4,0,10000,2900,2900,0,2018-06-09 17:42:41.079
7,1,100,900,800,1,2018-06-09 17:44:21.079
1,0,10000,0,0,0,2018-06-09 17:44:21.079
0,81,10000,0,0,0,2018-06-09 17:42:41.079
2,1,1000,0,0,0,2018-06-09 17:44:21.079
4,81,1000,2900,1900,1,2018-06-09 17:44:21.079
5,1,10000,5800,5800,0,2018-06-09 17:44:21.079
7,0,1000,800,800,0,2018-06-09 17:44:21.079
6,81,10000,4600,4600,0,2018-06-09 17:44:21.079
9,1,1000,0,0,0,2018-06-09 17:44:21.079
1,0,100,0,0,0,2018-06-09 17:44:21.079
3,81,10000,3400,3400,0,2018-06-09 17:44:21.079
1,81,1000,0,0,0,2018-06-09 17:44:21.079
9,1,10000,0,0,0,2018-06-09 17:44:21.079
1,81,10000,0,0,0,2018-06-09 17:44:21.079
2,81,100,0,0,0,2018-06-09 17:46:01.079
5,81,100,5800,5700,1,2018-06-09 17:46:01.079
8,1,10000,900,900,0,2018-06-09 17:46:01.079
2,2,10000,0,0,0,2018-06-09 17:46:01.079
5,81,1000,5700,4700,1,2018-06-09 17:46:01.079
9,1,10000,0,0,0,2018-06-09 17:47:41.079
6,1,1000,4600,3600,1,2018-06-09 17:47:41.079
9,1,10000,0,0,0,2018-06-09 17:47:41.079
9,0,10000,0,0,0,2018-06-09 17:47:41.079
8,1,10000,900,900,0,2018-06-09 17:47:41.079
9,0,1000,0,0,0,2018-06-09 17:47:41.079
6,1,1000,3600,2600,1,2018-06-09 17:47:41.079
9,0,10000,0,0,0,2018-06-09 17:49:21.079
5,1,100,4700,4600,1,2018-06-09 17:49:21.079
0,0,10000,0,0,0,2018-06-09 17:49:21.079
8,1,1000,900,900,0,2018-06-09 17:49:21.079
4,0,100,1900,1800,1,2018-06-09 17:49:21.079
1,1,1000,0,0,0,2018-06-09 17:49:21.079
0,0,1000,0,0,0,2018-06-09 17:49:21.079
9,1,100,0,0,0,2018-06-09 17:49:21.079
0,0,100,0,0,0,2018-06-09 17:49:21.079
6,1,100,2600,2500,1,2018-06-09 17:49:21.079
6,0,1000,2500,1500,1,2018-06-09 17:49:21.079
8,1,100,900,800,1,2018-06-09 17:51:01.079
6,0,10000,1500,1500,0,2018-06-09 17:51:01.079
1,1,1000,0,0,0,2018-06-09 17:51:01.079
6,0,100,1500,1400,1,2018-06-09 17:51:01.079
9,1,10000,0,0,0,2018-06-09 17:51:01.079
3,0,1000,3400,2400,1,2018-06-09 17:51:01.079
1,1,1000,0,0,0,2018-06-09 17:51:01.079
8,0,100,800,700,1,2018-06-09 17:51:01.079
9,1,10000,0,0,0,2018-06-09 17:51:01.079
8,0,100,700,600,1,2018-06-09 17:51:01.079
7,1,1000,800,800,0,2018-06-09 17:51:01.079
7,0,100,800,700,1,2018-06-09 17:51:01.079
9,1,100,0,0,0,2018-06-09 17:52:41.079
7,0,100,700,600,1,2018-06-09 17:52:41.079
3,2,100,2400,2300,1,2018-06-09 17:46:01.079
4,0,100,1800,1700,1,2018-06-09 17:52:41.079
7,1,10000,600,600,0,2018-06-09 17:52:41.079
9,2,1000,0,0,0,2018-06-09 17:52:41.079
5,1,100,4600,4500,1,2018-06-09 17:52:41.079
0,0,10000,0,0,0,2018-06-09 17:52:41.079
1,2,10000,0,0,0,2018-06-09 17:52:41.079
8,1,1000,600,600,0,2018-06-09 17:52:41.079
9,81,100,0,0,0,2018-06-09 17:46:01.079
3,0,10000,2300,2300,0,2018-06-09 17:52:41.079
7,0,10000,600,600,0,2018-06-09 17:52:41.079
1,81,1000,0,0,0,2018-06-09 17:52:41.079
2,0,100,0,0,0,2018-06-09 17:54:21.079
4,81,10000,1700,1700,0,2018-06-09 17:54:21.079
5,0,1000,4500,3500,1,2018-06-09 17:54:21.079
1,81,100,0,0,0,2018-06-09 17:54:21.079
8,0,10000,600,600,0,2018-06-09 17:54:21.079
9,81,10000,0,0,0,2018-06-09 17:54:21.079
6,0,100,1400,1300,1,2018-06-09 17:54:21.079
6,81,100,1300,1200,1,2018-06-09 17:54:21.079
2,0,1000,0,0,0,2018-06-09 17:54:21.079
6,81,100,1200,1100,1,2018-06-09 17:54:21.079
2,0,10000,0,0,0,2018-06-09 17:54:21.079
1,81,10000,0,0,0,2018-06-09 17:56:01.079
7,0,10000,600,600,0,2018-06-09 17:56:01.079
7,81,1000,600,600,0,2018-06-09 17:56:01.079
5,0,1000,3500,2500,1,2018-06-09 17:56:01.079
6,81,100,1100,1000,1,2018-06-09 17:56:01.079
7,0,100,600,500,1,2018-06-09 17:56:01.079
6,81,100,1000,900,1,2018-06-09 17:56:01.079
7,0,100,500,400,1,2018-06-09 17:56:01.079
7,81,10000,400,400,0,2018-06-09 17:56:01.079
7,0,1000,400,400,0,2018-06-09 17:56:01.079
8,81,10000,600,600,0,2018-06-09 17:56:01.079
5,0,10000,2500,2500,0,2018-06-09 17:56:01.079
6,2,100,900,800,1,2018-06-09 17:52:41.079
0,81,10000,0,0,0,2018-06-09 17:57:41.079
1,0,10000,0,0,0,2018-06-09 17:57:41.079
6,81,100,800,700,1,2018-06-09 17:57:41.079
2,2,1000,0,0,0,2018-06-09 17:57:41.079
7,0,1000,400,400,0,2018-06-09 17:57:41.079
1,81,100,0,0,0,2018-06-09 17:57:41.079
1,2,100,0,0,0,2018-06-09 17:57:41.079
7,0,10000,400,400,0,2018-06-09 17:57:41.079
6,81,1000,700,700,0,2018-06-09 17:57:41.079
4,2,10000,1700,1700,0,2018-06-09 17:57:41.079
1,0,1000,0,0,0,2018-06-09 17:57:41.079
7,2,1000,400,400,0,2018-06-09 17:57:41.079
6,0,1000,700,700,0,2018-06-09 17:57:41.079
