CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
9,81,10000,1000,1000,0,2018-06-08 23:46:13.120
5,0,10000,5000,5000,0,2018-06-08 23:46:13.120
0,1,1000,5000,4000,1,2018-06-08 23:46:13.120
9,1,1000,1000,0,1,2018-06-08 23:46:13.120
5,0,100,5000,4900,1,2018-06-08 23:46:13.120
2,2,10000,1000,1000,0,2018-06-08 23:46:13.120
9,0,10000,0,0,0,2018-06-08 23:46:13.120
3,1,100,1000,900,1,2018-06-08 23:46:13.120
0,2,1000,4000,3000,1,2018-06-08 23:46:13.120
3,2,100,900,800,1,2018-06-08 23:46:13.120
6,1,1000,20000,19000,1,2018-06-08 23:46:13.120
0,81,10000,3000,3000,0,2018-06-08 23:46:13.120
3,2,1000,800,800,0,2018-06-08 23:46:13.120
5,81,10000,4900,4900,0,2018-06-08 23:46:13.120
6,1,1000,19000,18000,1,2018-06-08 23:46:13.120
4,2,1000,1000,0,1,2018-06-08 23:46:13.120
0,2,1000,3000,2000,1,2018-06-08 23:46:13.120
9,81,10000,0,0,0,2018-06-08 23:46:13.120
3,2,100,800,700,1,2018-06-08 23:46:13.120
3,81,10000,700,700,0,2018-06-08 23:46:13.120
6,2,10000,18000,8000,1,2018-06-08 23:46:13.120
3,81,10000,700,700,0,2018-06-08 23:46:13.120
4,81,10000,0,0,0,2018-06-08 23:46:13.120
1,81,1000,1000,0,1,2018-06-08 23:46:13.120
2,81,100,1000,900,1,2018-06-08 23:46:13.120
8,81,1000,1000,0,1,2018-06-08 23:46:13.120
4,2,100,0,0,0,2018-06-08 23:46:13.120
4,0,100,0,0,0,2018-06-08 23:46:13.120
3,81,100,700,600,1,2018-06-08 23:46:13.120
4,2,1000,0,0,0,2018-06-08 23:46:13.120
1,81,1000,0,0,0,2018-06-08 23:46:13.120
1,0,1000,0,0,0,2018-06-08 23:46:13.129
8,2,1000,0,0,0,2018-06-08 23:46:13.129
8,81,1000,0,0,0,2018-06-08 23:46:13.129
5,1,1000,4900,3900,1,2018-06-08 23:46:13.129
5,81,1000,3900,2900,1,2018-06-08 23:46:13.129
3,2,1000,600,600,0,2018-06-08 23:46:13.129
1,2,1000,0,0,0,2018-06-08 23:46:13.129
3,81,1000,600,600,0,2018-06-08 23:46:13.129
1,2,100,0,0,0,2018-06-08 23:46:13.129
2,0,1000,900,900,0,2018-06-08 23:46:13.129
8,81,1000,0,0,0,2018-06-08 23:46:13.129
5,2,10000,2900,2900,0,2018-06-08 23:46:13.129
5,81,100,2900,2800,1,2018-06-08 23:46:13.129
5,0,100,2800,2700,1,2018-06-08 23:46:13.129
3,2,10000,600,600,0,2018-06-08 23:46:13.129
9,81,100,0,0,0,2018-06-08 23:46:13.129
1,0,10000,0,0,0,2018-06-08 23:46:13.129
9,2,100,0,0,0,2018-06-08 23:46:13.129
9,81,10000,0,0,0,2018-06-08 23:46:13.129
7,0,100,1000,900,1,2018-06-08 23:46:13.129
4,2,1000,0,0,0,2018-06-08 23:46:13.129
5,2,1000,2700,1700,1,2018-06-08 23:46:13.129
5,81,100,1700,1600,1,2018-06-08 23:46:13.129
0,81,1000,2000,1000,1,2018-06-08 23:46:13.129
9,1,10000,0,0,0,2018-06-08 23:46:13.129
0,81,100,1000,900,1,2018-06-08 23:46:13.129
4,1,10000,0,0,0,2018-06-08 23:46:13.129
1,1,1000,0,0,0,2018-06-08 23:46:13.129
0,81,1000,900,900,0,2018-06-08 23:46:13.129
1,1,10000,0,0,0,2018-06-08 23:46:13.129
3,1,10000,600,600,0,2018-06-08 23:46:13.129
3,1,100,600,500,1,2018-06-08 23:46:13.129
3,2,10000,500,500,0,2018-06-08 23:46:13.129
3,81,100,500,400,1,2018-06-08 23:46:13.129
2,1,10000,900,900,0,2018-06-08 23:46:13.129
4,0,10000,0,0,0,2018-06-08 23:46:13.129
1,81,100,0,0,0,2018-06-08 23:46:13.129
5,1,10000,1600,1600,0,2018-06-08 23:46:13.129
4,2,1000,0,0,0,2018-06-08 23:46:13.219
9,0,1000,0,0,0,2018-06-08 23:46:13.219
5,2,1000,1600,600,1,2018-06-08 23:46:13.219
3,0,10000,400,400,0,2018-06-08 23:46:13.219
3,1,10000,400,400,0,2018-06-08 23:46:13.219
7,2,1000,900,900,0,2018-06-08 23:46:13.219
2,1,10000,900,900,0,2018-06-08 23:46:13.219
7,2,100,900,800,1,2018-06-08 23:46:13.219
8,0,100,0,0,0,2018-06-08 23:46:13.219
1,1,100,0,0,0,2018-06-08 23:46:13.219
2,2,1000,900,900,0,2018-06-08 23:46:13.219
3,81,1000,400,400,0,2018-06-08 23:46:13.219
0,0,10000,900,900,0,2018-06-08 23:46:13.219
3,81,1000,400,400,0,2018-06-08 23:46:13.219
9,2,1000,0,0,0,2018-06-08 23:46:13.219
7,81,1000,800,800,0,2018-06-08 23:46:13.219
9,2,1000,0,0,0,2018-06-08 23:46:13.219
8,2,100,0,0,0,2018-06-08 23:46:13.219
7,81,1000,800,800,0,2018-06-08 23:46:13.219
0,0,1000,900,900,0,2018-06-08 23:46:13.219
1,81,100,0,0,0,2018-06-08 23:46:13.219
6,0,1000,8000,7000,1,2018-06-08 23:46:13.219
9,81,1000,0,0,0,2018-06-08 23:46:13.219
3,0,10000,400,400,0,2018-06-08 23:46:13.219
3,1,1000,400,400,0,2018-06-08 23:46:13.219
2,2,100,900,800,1,2018-06-08 23:46:13.219
7,1,1000,800,800,0,2018-06-08 23:46:13.219
8,81,10000,0,0,0,2018-06-08 23:46:13.219
7,1,100,800,700,1,2018-06-08 23:46:13.219
5,2,10000,600,600,0,2018-06-08 23:46:13.219
1,1,1000,0,0,0,2018-06-08 23:46:13.219
