CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
308,90,1000,1000,0,1,2018-06-10 02:58:01.992
326,132,1000,20000,19000,1,2018-06-10 03:38:01.992
34,40,10000,5000,5000,0,2018-06-10 03:53:01.992
725,40,10000,5000,5000,0,2018-06-10 03:53:01.992
803,8,100,5000,4900,1,2018-06-10 04:11:21.992
820,140,100,30000,29900,1,2018-06-10 05:01:21.992
126,47,1000,5000,4000,1,2018-06-10 05:01:21.992
34,151,1000,5000,4000,1,2018-06-10 05:31:21.992
95,162,10000,5000,5000,0,2018-06-10 05:31:21.992
152,1,100,1000,900,1,2018-06-10 05:31:21.992
833,102,10000,20000,10000,1,2018-06-10 05:48:01.992
345,104,1000,5000,4000,1,2018-06-10 07:13:01.992
873,39,100,5000,4900,1,2018-06-10 07:28:01.992
118,44,100,5000,4900,1,2018-06-10 08:03:01.992
245,34,1000,1000,0,1,2018-06-10 08:03:01.992
166,82,100,20000,19900,1,2018-06-10 08:03:01.992
77,4,10000,10000,0,1,2018-06-10 08:19:41.992
282,17,100,10000,9900,1,2018-06-10 08:51:21.992
735,64,10000,20000,10000,1,2018-06-10 09:24:41.992
637,156,1000,5000,4000,1,2018-06-10 09:24:41.992
755,143,10000,10000,0,1,2018-06-10 09:24:41.992
839,99,1000,1000,0,1,2018-06-10 09:41:21.992
467,118,10000,10000,0,1,2018-06-10 09:41:21.992
628,108,10000,1000,1000,0,2018-06-10 10:14:41.992
227,24,100,10000,9900,1,2018-06-10 10:14:41.992
863,100,1000,5000,4000,1,2018-06-10 10:49:41.992
895,129,10000,1000,1000,0,2018-06-10 10:49:41.992
214,115,10000,5000,5000,0,2018-06-10 10:49:41.992
566,93,100,1000,900,1,2018-06-10 11:31:21.992
606,102,1000,1000,0,1,2018-06-10 11:31:21.992
822,84,1000,5000,4000,1,2018-06-10 11:31:21.992
401,21,1000,1000,0,1,2018-06-10 11:31:21.992
152,12,10000,900,900,0,2018-06-10 11:38:01.992
857,60,10000,10000,0,1,2018-06-10 11:56:21.992
649,165,100,1000,900,1,2018-06-10 12:13:01.992
424,109,1000,1000,0,1,2018-06-10 12:44:41.992
731,71,100,1000,900,1,2018-06-10 13:34:41.992
208,144,1000,1000,0,1,2018-06-10 13:51:21.992
747,102,100,20000,19900,1,2018-06-10 13:51:21.992
37,126,1000,5000,4000,1,2018-06-10 14:08:01.992
608,95,10000,1000,1000,0,2018-06-10 14:08:01.992
575,164,1000,1000,0,1,2018-06-10 14:08:01.992
309,89,1000,1000,0,1,2018-06-10 14:26:21.992
911,125,10000,5000,5000,0,2018-06-10 14:43:01.992
278,106,1000,5000,4000,1,2018-06-10 14:58:01.992
526,29,1000,1000,0,1,2018-06-10 14:58:01.992
272,165,10000,1000,1000,0,2018-06-10 14:58:01.992
857,36,10000,0,0,0,2018-06-10 15:33:01.992
569,85,10000,1000,1000,0,2018-06-10 15:33:01.992
559,139,10000,10000,0,1,2018-06-10 15:33:01.992
471,51,100,10000,9900,1,2018-06-10 15:49:41.992
464,90,100,20000,19900,1,2018-06-10 16:26:21.992
633,162,100,10000,9900,1,2018-06-10 16:38:01.992
176,117,1000,1000,0,1,2018-06-10 16:38:01.992
648,91,1000,1000,0,1,2018-06-10 17:14:41.992
510,152,100,5000,4900,1,2018-06-10 17:14:41.992
709,61,10000,1000,1000,0,2018-06-10 17:31:21.992
722,114,1000,20000,19000,1,2018-06-10 17:31:21.992
131,154,1000,30000,29000,1,2018-06-10 17:44:41.992
306,101,1000,1000,0,1,2018-06-10 18:01:21.992
261,56,10000,1000,1000,0,2018-06-10 18:01:21.992
477,114,100,30000,29900,1,2018-06-10 18:18:01.992
752,7,1000,20000,19000,1,2018-06-10 18:51:21.992
830,95,100,1000,900,1,2018-06-10 19:09:41.992
622,22,100,20000,19900,1,2018-06-10 19:09:41.992
733,109,10000,5000,5000,0,2018-06-10 19:23:01.992
664,52,1000,20000,19000,1,2018-06-10 19:58:01.992
599,107,100,1000,900,1,2018-06-10 19:58:01.992
878,64,10000,1000,1000,0,2018-06-10 19:58:01.992
798,33,1000,5000,4000,1,2018-06-10 20:18:01.992
818,159,100,30000,29900,1,2018-06-10 20:31:21.992
929,59,10000,5000,5000,0,2018-06-10 21:04:41.992
342,145,100,1000,900,1,2018-06-10 21:26:21.992
702,133,10000,5000,5000,0,2018-06-10 21:26:21.992
130,31,1000,5000,4000,1,2018-06-10 21:54:41.992
40,94,100,1000,900,1,2018-06-10 22:29:41.992
225,144,1000,1000,0,1,2018-06-10 22:43:01.992
632,17,10000,1000,1000,0,2018-06-10 23:04:41.992
371,72,1000,10000,9000,1,2018-06-10 23:04:41.992
147,15,1000,10000,9000,1,2018-06-10 23:34:41.992
35,44,10000,10000,0,1,2018-06-10 23:34:41.992
506,165,1000,5000,4000,1,2018-06-11 00:11:21.992
875,11,1000,1000,0,1,2018-06-11 00:24:41.992
447,58,100,20000,19900,1,2018-06-11 00:43:01.992
278,100,10000,4000,4000,0,2018-06-11 00:43:01.992
421,158,10000,10000,0,1,2018-06-11 00:43:01.992
359,60,10000,30000,20000,1,2018-06-11 00:56:21.992
314,45,100,1000,900,1,2018-06-11 01:14:41.992
475,36,1000,1000,0,1,2018-06-11 01:33:01.992
414,2,10000,5000,5000,0,2018-06-11 01:48:01.992
660,3,1000,1000,0,1,2018-06-11 01:48:01.992
879,12,10000,30000,20000,1,2018-06-11 02:21:21.992
66,145,1000,10000,9000,1,2018-06-11 02:39:41.992
73,125,1000,30000,29000,1,2018-06-11 02:39:41.992
100,48,100,1000,900,1,2018-06-11 03:46:21.992
478,124,1000,1000,0,1,2018-06-11 04:51:21.992
770,120,1000,20000,19000,1,2018-06-11 04:51:21.992
573,113,1000,5000,4000,1,2018-06-11 05:09:41.992
688,155,1000,1000,0,1,2018-06-11 05:09:41.992
233,62,1000,1000,0,1,2018-06-11 05:09:41.992
837,18,1000,10000,9000,1,2018-06-11 05:09:41.992
392,96,100,5000,4900,1,2018-06-11 05:24:41.992
0,1,10000,5000,5000,0,2018-06-11 05:44:41.992
319,34,1000,1000,0,1,2018-06-11 06:01:21.992
347,13,1000,5000,4000,1,2018-06-11 06:01:21.992
240,52,10000,20000,10000,1,2018-06-11 06:01:21.992
208,165,1000,1000,0,1,2018-06-11 06:01:21.992
338,155,100,10000,9900,1,2018-06-11 06:51:21.992
708,11,10000,5000,5000,0,2018-06-11 06:51:21.992
165,37,10000,1000,1000,0,2018-06-11 06:51:21.992
475,145,1000,0,0,0,2018-06-11 07:08:01.992
848,122,100,1000,900,1,2018-06-11 07:08:01.992
438,143,100,10000,9900,1,2018-06-11 07:08:01.992
243,7,100,5000,4900,1,2018-06-11 07:21:21.992
676,69,10000,1000,1000,0,2018-06-11 07:21:21.992
872,131,100,10000,9900,1,2018-06-11 07:21:21.992
533,123,100,5000,4900,1,2018-06-11 07:38:01.992
255,146,100,1000,900,1,2018-06-11 07:58:01.992
420,8,10000,1000,1000,0,2018-06-11 08:11:21.992
890,143,1000,5000,4000,1,2018-06-11 08:11:21.992
707,157,100,30000,29900,1,2018-06-11 08:28:01.992
