CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
9,0,1000,1000,0,1,2018-06-09 17:48:42.673
2,0,10000,5000,5000,0,2018-06-09 17:48:42.673
0,1,100,1000,900,1,2018-06-09 17:32:02.673
3,1,1000,20000,19000,1,2018-06-09 18:05:22.673
4,0,10000,1000,1000,0,2018-06-09 18:05:22.673
8,1,10000,5000,5000,0,2018-06-09 18:22:02.673
7,0,10000,1000,1000,0,2018-06-09 18:22:02.673
3,1,10000,19000,9000,1,2018-06-09 18:22:02.673
2,1,10000,5000,5000,0,2018-06-09 18:22:02.673
8,0,1000,5000,4000,1,2018-06-09 18:22:02.673
9,0,1000,0,0,0,2018-06-09 18:22:02.673
4,1,1000,1000,0,1,2018-06-09 18:22:02.673
3,0,10000,9000,9000,0,2018-06-09 18:22:02.673
7,1,10000,1000,1000,0,2018-06-09 18:22:02.673
0,1,10000,900,900,0,2018-06-09 18:38:42.673
8,1,1000,4000,3000,1,2018-06-09 18:38:42.673
9,81,100,0,0,0,2018-06-09 17:32:02.673
8,1,1000,3000,2000,1,2018-06-09 18:38:42.673
7,81,1000,1000,0,1,2018-06-09 18:38:42.673
7,81,1000,0,0,0,2018-06-09 18:55:22.673
4,81,1000,0,0,0,2018-06-09 18:55:22.673
1,2,100,5000,4900,1,2018-06-09 18:55:22.673
0,2,10000,900,900,0,2018-06-09 19:12:02.673
1,2,100,4900,4800,1,2018-06-09 19:12:02.673
0,2,1000,900,900,0,2018-06-09 19:12:02.673
5,2,1000,5000,4000,1,2018-06-09 19:12:02.673
4,81,100,0,0,0,2018-06-09 18:55:22.673
8,81,100,2000,1900,1,2018-06-09 20:18:42.673
5,81,100,4000,3900,1,2018-06-09 20:35:22.673
7,81,100,0,0,0,2018-06-09 20:52:02.673
6,1,1000,10000,9000,1,2018-06-09 21:25:22.673
0,1,10000,900,900,0,2018-06-09 21:25:22.673
8,0,10000,1900,1900,0,2018-06-10 17:42:02.673
