CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
5,82,100,5000,4900,1,232955
3,0,10000,1000,1000,0,232955
0,83,1000,10000,9000,1,232955
6,82,1000,5000,4000,1,232955
1,83,1000,1000,0,1,232955
3,82,1000,1000,0,1,232955
3,83,10000,0,0,0,232955
2,83,1000,1000,0,1,232955
3,82,100,0,0,0,232955
0,81,1000,9000,8000,1,232955
8,83,10000,1000,1000,0,232955
0,0,1000,8000,7000,1,232955
1,81,1000,0,0,0,232955
7,83,10000,1000,1000,0,232955
7,83,10000,1000,1000,0,232955
4,81,1000,10000,9000,1,232955
5,0,100,4900,4800,1,232955
9,82,10000,5000,5000,0,232955
4,0,10000,9000,9000,0,232955
6,82,10000,4000,4000,0,232955
4,0,100,9000,8900,1,232955
4,83,1000,8900,7900,1,232955
8,0,100,1000,900,1,232955
6,0,100,4000,3900,1,232955
9,83,1000,5000,4000,1,232955
1,0,10000,0,0,0,232955
1,83,100,0,0,0,232955
5,81,10000,4800,4800,0,232955
1,83,1000,0,0,0,232955
2,81,10000,0,0,0,232955
5,81,1000,4800,3800,1,232955
4,81,100,7900,7800,1,232955
7,81,10000,1000,1000,0,232955
9,81,100,4000,3900,1,232955
1,81,100,0,0,0,232955
7,82,1000,1000,0,1,232956
9,83,10000,3900,3900,0,232956
1,81,1000,0,0,0,232956
3,0,10000,0,0,0,232956
6,83,10000,3900,3900,0,232956
5,82,1000,3800,2800,1,232956
8,83,100,900,800,1,232956
4,0,100,7800,7700,1,232956
1,0,10000,0,0,0,232956
6,0,10000,3900,3900,0,232956
3,82,1000,0,0,0,232956
5,0,10000,2800,2800,0,232956
9,82,1000,3900,2900,1,232956
6,0,100,3900,3800,1,232956
6,81,100,3800,3700,1,232956
0,83,1000,7000,6000,1,232956
0,81,1000,6000,5000,1,232956
3,83,10000,0,0,0,232956
1,81,10000,0,0,0,232956
2,83,1000,0,0,0,232956
3,81,1000,0,0,0,232956
9,83,10000,2900,2900,0,232956
9,81,1000,2900,1900,1,232956
1,83,10000,0,0,0,232956
5,83,100,2800,2700,1,232956
1,0,100,0,0,0,232956
4,83,1000,7700,6700,1,232956
1,82,100,0,0,0,232956
5,81,100,2700,2600,1,232956
1,82,100,0,0,0,232956
7,81,100,0,0,0,232956
1,82,1000,0,0,0,232956
0,81,10000,5000,5000,0,233005
5,82,100,2600,2500,1,233005
3,0,10000,0,0,0,233005
3,83,100,0,0,0,233005
5,81,1000,2500,1500,1,233005
3,81,1000,0,0,0,233005
8,0,100,800,700,1,233005
7,82,1000,0,0,0,233005
7,0,100,0,0,0,233005
6,0,1000,3700,2700,1,233005
0,0,1000,5000,4000,1,233005
3,0,100,0,0,0,233005
4,81,1000,6700,5700,1,233005
9,0,10000,1900,1900,0,233005
9,81,100,1900,1800,1,233005
3,82,100,0,0,0,233005
6,0,1000,2700,1700,1,233005
8,82,1000,700,700,0,233005
0,0,100,4000,3900,1,233005
1,82,1000,0,0,0,233005
5,81,10000,1500,1500,0,233005
0,82,100,3900,3800,1,233005
3,81,10000,0,0,0,233005
1,82,100,0,0,0,233005
2,0,100,0,0,0,233005
0,81,10000,3800,3800,0,233005
2,82,10000,0,0,0,233005
8,0,100,700,600,1,233005
1,82,10000,0,0,0,233005
1,82,1000,0,0,0,233005
6,83,100,1700,1600,1,233005
6,83,10000,1600,1600,0,233005
7,83,1000,0,0,0,233005
