CardID,TerminalID,Amount,Balance,Remaining,Validity,Date
286,66,10000,5000,5000,0,2018-06-10 06:42:25.990
279,5,1000,5000,4000,1,2018-06-10 06:42:25.990
865,140,1000,1000,0,1,2018-06-10 06:42:25.990
910,137,1000,30000,29000,1,2018-06-10 06:42:25.990
200,73,100,10000,9900,1,2018-06-10 06:42:25.990
477,86,10000,1000,1000,0,2018-06-10 06:42:25.990
243,92,1000,1000,0,1,2018-06-10 06:42:25.990
722,102,1000,10000,9000,1,2018-06-10 06:42:25.990
137,13,10000,10000,0,1,2018-06-10 06:42:25.990
831,107,100,1000,900,1,2018-06-10 06:42:25.990
258,56,10000,10000,0,1,2018-06-10 06:44:05.990
48,114,100,20000,19900,1,2018-06-10 06:44:05.990
317,113,1000,1000,0,1,2018-06-10 06:44:05.990
299,87,10000,1000,1000,0,2018-06-10 06:44:05.990
795,94,100,10000,9900,1,2018-06-10 06:44:05.990
413,10,10000,1000,1000,0,2018-06-10 06:44:05.990
862,148,1000,1000,0,1,2018-06-10 06:44:05.990
666,131,10000,1000,1000,0,2018-06-10 06:44:05.990
405,136,1000,1000,0,1,2018-06-10 06:44:05.990
2,55,100,20000,19900,1,2018-06-10 06:44:05.990
324,160,10000,5000,5000,0,2018-06-10 06:44:05.990
374,86,100,20000,19900,1,2018-06-10 06:44:05.990
9,157,1000,30000,29000,1,2018-06-10 06:44:05.990
584,11,100,5000,4900,1,2018-06-10 06:45:45.990
12,155,100,1000,900,1,2018-06-10 06:45:45.990
127,109,10000,10000,0,1,2018-06-10 06:45:45.990
83,33,100,1000,900,1,2018-06-10 06:45:45.990
302,130,10000,1000,1000,0,2018-06-10 06:45:45.990
196,19,10000,1000,1000,0,2018-06-10 06:47:25.990
245,67,100,1000,900,1,2018-06-10 06:47:25.990
448,128,100,10000,9900,1,2018-06-10 06:47:25.990
448,150,100,9900,9800,1,2018-06-10 06:47:25.990
234,158,10000,5000,5000,0,2018-06-10 06:47:25.990
518,0,10000,5000,5000,0,2018-06-10 06:44:05.990
693,58,1000,1000,0,1,2018-06-10 06:47:25.990
477,52,100,1000,900,1,2018-06-10 06:47:25.990
439,9,1000,10000,9000,1,2018-06-10 06:47:25.990
360,20,100,1000,900,1,2018-06-10 06:47:25.990
420,115,1000,1000,0,1,2018-06-10 06:47:25.990
57,111,100,5000,4900,1,2018-06-10 06:47:25.990
57,27,100,4900,4800,1,2018-06-10 06:47:25.990
94,22,100,1000,900,1,2018-06-10 06:47:25.990
226,62,1000,1000,0,1,2018-06-10 06:47:25.990
862,78,1000,0,0,0,2018-06-10 06:47:25.990
906,134,100,1000,900,1,2018-06-10 06:47:25.990
882,51,10000,10000,0,1,2018-06-10 06:47:25.990
212,47,100,5000,4900,1,2018-06-10 06:49:05.990
914,89,10000,1000,1000,0,2018-06-10 06:49:05.990
379,85,100,5000,4900,1,2018-06-10 06:49:05.990
576,46,100,1000,900,1,2018-06-10 06:49:05.990
764,85,100,10000,9900,1,2018-06-10 06:49:05.990
230,104,100,1000,900,1,2018-06-10 06:49:05.990
363,86,1000,1000,0,1,2018-06-10 06:49:05.990
