CardID,TerminalID,Amount,Balance,Remaining,Validity,Date,CardType,CardLimit,CardLocation,TerminalType,TerminalLocation,MerchantName
8,2,1000,1000,0,1,2018-06-15 15:11:26.043,Debit,1000,4,ATM,2,E
7,2,5000,1000,1000,0,2018-06-15 15:24:46.043,Debit,1000,25,ATM,2,E
8,1,100,0,0,0,2018-06-15 15:24:46.043,Debit,1000,4,ATM,1,D
8,2,1000,0,0,0,2018-06-15 15:24:46.043,Debit,1000,4,ATM,2,E
6,2,1000,1000,0,1,2018-06-15 15:24:46.043,Debit,1000,68,ATM,2,E
9,2,100,20000,19900,1,2018-06-15 15:26:26.043,Credit,20000,17,ATM,2,E
9,2,1000,19900,18900,1,2018-06-15 15:26:26.043,Credit,20000,17,ATM,2,E
7,2,100,1000,900,1,2018-06-15 15:26:26.043,Debit,1000,25,ATM,2,E
5,2,100,1000,900,1,2018-06-15 15:28:06.043,Debit,1000,14,ATM,2,E
9,2,1000,18900,17900,1,2018-06-15 15:28:06.043,Credit,20000,17,ATM,2,E
5,2,1000,900,900,0,2018-06-15 15:41:26.043,Debit,1000,14,ATM,2,E
4,1,100,10000,9900,1,2018-06-15 15:41:26.043,Credit,10000,38,ATM,1,D
5,2,5000,900,900,0,2018-06-15 15:41:26.043,Debit,1000,14,ATM,2,E
4,1,5000,9900,4900,1,2018-06-15 15:41:26.043,Credit,10000,38,ATM,1,D
7,2,100,900,800,1,2018-06-15 15:41:26.043,Debit,1000,25,ATM,2,E
0,1,1000,5000,4000,1,2018-06-15 15:41:26.043,Credit,5000,30,ATM,1,D
9,2,100,17900,17800,1,2018-06-15 15:41:26.043,Credit,20000,17,ATM,2,E
9,2,5000,17800,12800,1,2018-06-15 15:43:06.043,Credit,20000,17,ATM,2,E
2,1,100,1000,900,1,2018-06-15 15:43:06.043,Debit,1000,75,ATM,1,D
2,1,1000,900,900,0,2018-06-15 15:43:06.043,Debit,1000,75,ATM,1,D
4,85,100,4900,4800,1,2018-06-15 15:43:06.043,Credit,10000,38,POS,Internet,E
2,1,1000,900,900,0,2018-06-15 15:43:06.043,Debit,1000,75,ATM,1,D
2,1,5000,900,900,0,2018-06-15 15:44:46.043,Debit,1000,75,ATM,1,D
0,82,1000,4000,3000,1,2018-06-15 15:44:46.043,Credit,5000,30,POS,Internet,C
8,1,1000,0,0,0,2018-06-15 15:44:46.043,Debit,1000,4,ATM,1,D
0,84,5000,3000,3000,0,2018-06-15 15:44:46.043,Credit,5000,30,POS,Internet,C
6,1,5000,0,0,0,2018-06-15 15:44:46.043,Debit,1000,68,ATM,1,D
2,84,100,900,800,1,2018-06-15 15:44:46.043,Debit,1000,75,POS,Internet,C
6,1,5000,0,0,0,2018-06-15 15:44:46.043,Debit,1000,68,ATM,1,D
2,84,100,800,700,1,2018-06-15 15:44:46.043,Debit,1000,75,POS,Internet,C
6,1,1000,0,0,0,2018-06-15 15:44:46.043,Debit,1000,68,ATM,1,D
8,84,1000,0,0,0,2018-06-15 15:44:46.043,Debit,1000,4,POS,Internet,C
4,1,5000,4800,4800,0,2018-06-15 15:44:46.043,Credit,10000,38,ATM,1,D
6,84,5000,0,0,0,2018-06-15 15:44:46.043,Debit,1000,68,POS,Internet,C
4,1,1000,4800,3800,1,2018-06-15 15:46:26.043,Credit,10000,38,ATM,1,D
0,1,5000,3000,3000,0,2018-06-15 15:46:26.043,Credit,5000,30,ATM,1,D
8,1,1000,0,0,0,2018-06-15 15:46:26.043,Debit,1000,4,ATM,1,D
8,83,1000,0,0,0,2018-06-15 15:46:26.043,Debit,1000,4,POS,Internet,C
9,2,100,12800,12700,1,2018-06-15 15:51:26.043,Credit,20000,17,ATM,2,E
4,2,100,3800,3700,1,2018-06-15 15:51:26.043,Credit,10000,38,ATM,2,E
4,2,1000,3700,2700,1,2018-06-15 15:51:26.043,Credit,10000,38,ATM,2,E
0,2,5000,3000,3000,0,2018-06-15 15:53:06.043,Credit,5000,30,ATM,2,E
0,2,1000,3000,2000,1,2018-06-15 15:53:06.043,Credit,5000,30,ATM,2,E
4,1,5000,2700,2700,0,2018-06-15 15:53:06.043,Credit,10000,38,ATM,1,D
6,84,100,0,0,0,2018-06-15 15:53:06.043,Debit,1000,68,POS,Internet,C
